102.0,133.82983590818264,38.280795350492234,113.98452446298924,59.613102921412775,-495.2264146151809
69.0,277.7443436545751,542.6268607783321,796.723518615786,797.2593679694523,-574.9118795968625
115.0,256.88447894929584,371.79801150609984,482.05226168200454,326.7832180303043,-562.132209000995
7.0,301.77704990076074,425.8273402072127,795.011951095348,447.6860422671213,-625.2113068910278
0.0,24.043851830004616,42.12214536552412,51.871923239321205,53.01507022749956,-35.3493703992237
5.0,302.20776402299987,803.2895521173522,852.183528999955,1165.4930067511593,-656.4110915067297
160.0,224.11223758556315,421.6846180153941,649.9523195187799,410.26308149955355,-654.3560002246994
0.0,45.06177875840022,5.808245343632111,128.3079526772283,22.549278494189984,-85.36749218052024
0.0,1.5963414883335858,2.1721989701329987,4.502108238362139,3.6963371366357816,0.0
0.0,72.87296900427343,135.7248194094355,228.59845294920905,59.29416030657445,-90.63383211677439
6.0,290.5668773837756,627.0290454412363,770.2896388615167,492.77206779826747,-608.4815896780444
80.0,154.13733189162244,215.6535336489614,336.33490002467954,224.0318930360006,-195.97242464203464
151.0,244.00590419859762,407.58080965698434,652.1907705838576,249.21979120598988,-563.896950361295
0.0,2.822469671879606,2.6682151026171286,5.70925809636057,1.690579458462743,-11.44744320661599
0.0,343.0146554021769,857.0538156378897,1203.320962900504,894.4646500156043,-681.1236511568794
73.0,224.48240795245297,273.8690239775812,410.1215869898375,220.23224662992897,-516.5775395960361
0.0,329.126543091523,443.38589754041686,1064.086745732886,730.3839839900036,-668.7760312760008
0.0,43.227348967724794,8.728466397030228,70.98048654153526,19.257081682000923,-81.69752786118781
0.0,34.528350394861896,45.761057956668,98.28708186993185,37.70243001213186,-38.14779860301295
0.0,26.546652851576916,33.45492318068255,82.15097974458078,40.24294059703375,-34.426033456160226
0.0,29.56721605796965,70.80441732319244,18.154729895653617,41.46722510238625,-36.0
0.0,23.746162308746314,37.99869706655254,88.65753138109315,29.12575470957495,-17.0
4.0,314.0810726471911,639.1670443856492,1221.3477816109141,1046.9430400951198,-658.0996257309985
0.0,55.196532954595455,69.57665882722051,46.61445247118897,60.942621400319396,-98.04242050678107
13.0,285.39989847171717,753.8019752141361,585.6595234769376,580.3789915828938,-653.2801162574308
0.0,17.65358004052899,19.200429752249534,61.277607003178204,57.21030433096453,-32.33414422223278
0.0,40.90218116874493,43.25347396764553,110.47215809309276,54.1886486174251,-61.660355897927474
39.0,148.07854590825923,42.71186716791961,176.41588981585932,146.42518996171663,-190.5278978630318
7.0,290.6797038971269,542.8317803590758,477.7076041612079,485.7625873282657,-635.9217099839018
8.0,314.3553402790856,240.59008635925818,860.0965208109171,396.2348788676161,-675.0984841572028
0.0,30.698596731873167,28.61906684887851,117.14730777768023,72.37164196043798,-57.04221411152872
0.0,41.47142448194748,26.93626183030708,90.01302182736381,4.752288590580109,-83.934628970228
0.0,53.67812489190564,45.212586797029545,167.29837015470187,93.39494400097823,-85.88656208024054
20.0,281.7914906613969,280.84569659251474,417.27956728386204,179.45683773669774,-632.245687903056
53.0,279.55785501217173,709.5077833210569,879.803479972665,754.7255561222705,-591.4755101318151
